Order ID,Order Date,GrossMargin percentage,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub Category,Sales,Discount,Profit,Invoice_id,PaymentType
US-2015-106299,2/8/2015,4.761904762,NZ-18565,Nick Zandusky,Cosumer,India,Pudukottai,Tamil Nadu,65807,West,OFF-ST-10002011,Beverages,Health Drinks,703,0.21,231.99,IN0-868-8827,Cash
CA-2016-158421,21/9/2016,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Ramanadhapuram,Tamil Nadu,29203,West,FUR-CH-10000309,"Eggs, Meat and Fish",Eggs,823,0.34,370.35,IN1-004-1837,Credit card
CA-2016-158421,21/9/2016,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Nagercoil,Tamil Nadu,29203,West,OFF-ST-10002444,Food Grains,Atta and Flour,1841,0.2,128.87,IN3-562-6173,Cash
CA-2016-158421,21/9/2016,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Trichy,Tamil Nadu,29203,West,OFF-EN-10001453,Fruits and Veggies,Fresh Vegetables,668,0.31,86.84,IN4-968-8610,Credit card
CA-2016-158421,21/9/2016,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Tirunelveli,Tamil Nadu,29203,West,OFF-PA-10001801,Oil and Masala,Spices,1701,0.29,680.4,IN4-176-1097,Ewallet
CA-2016-158421,21/9/2016,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Bodi,Tamil Nadu,29203,West,OFF-ST-10000563,Bakery,Biscuits,1345,0.15,497.65,IN0-079-0236,Cash
CA-2016-158421,21/9/2016,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Krishnagiri,Tamil Nadu,29203,West,TEC-PH-10000369,Fruits and Veggies,Fresh Fruits,1755,0.16,403.65,IN5-096-4613,Credit card
CA-2016-158421,21/9/2016,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Salem,Tamil Nadu,29203,West,TEC-PH-10002538,"Eggs, Meat and Fish",Fish,721,0.31,281.19,IN8-922-2285,Ewallet
CA-2016-158421,21/9/2016,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Madurai,Tamil Nadu,29203,West,OFF-BI-10000050,Food Grains,Organic Staples,828,0.24,66.24,IN3-228-2882,Credit card
CA-2016-158421,21/9/2016,4.761904762,GB-14575,Giulietta Baptist,Consumer,India,Dharmapuri,Tamil Nadu,29203,West,OFF-ST-10004186,Bakery,Biscuits,2142,0.13,771.12,IN3-332-0851,Ewallet
CA-2017-143609,11/12/2017,4.761904762,DB-13270,Deborah Brumfield,Cosumer,India,Tenkasi,Tamil Nadu,97206,West,FUR-CH-10004218,Bakery,Cakes,602,0.34,90.3,IN3-175-2222,Ewallet
CA-2016-138331,7/8/2016,4.761904762,JK-15625,Jim Karlsson,Consumer,India,Dharmapuri,Tamil Nadu,19120,West,OFF-AR-10002952,Bakery,Biscuits,2207,0.17,617.96,IN8-411-6382,Credit card
CA-2016-138954,15/11/2016,4.761904762,MH-17785,Maya Herman,Cosumer,India,Tenkasi,Tamil Nadu,10035,West,OFF-ST-10003058,Snacks,Chocolates,836,0.26,259.16,IN4-228-6539,Credit card
CA-2016-138954,15/11/2016,4.761904762,MH-17785,Maya Herman,Cosumer,India,Dindigul,Tamil Nadu,10035,West,OFF-BI-10003963,Food Grains,Dals and Pulses,2353,0.11,188.24,IN7-115-9209,Cash
CA-2016-138954,15/11/2016,4.761904762,MH-17785,Maya Herman,Cosumer,India,Dindigul,Tamil Nadu,10035,West,OFF-AR-10001955,Oil and Masala,Edible Oil and Ghee,2384,0.32,596,IN1-933-8893,Cash
CA-2018-157903,4/4/2018,4.761904762,AM-10705,Anne McFarland,Consumer,India,Bodi,Tamil Nadu,60016,West,TEC-PH-10004345,Bakery,Biscuits,1563,0.25,296.97,IN3-264-1916,Ewallet
CA-2017-157259,24/12/2017,4.761904762,JM-15535,Jessica Myrick,Consumer,India,Salem,Tamil Nadu,10035,West,FUR-FU-10003192,Oil and Masala,Edible Oil and Ghee,1852,0.11,111.12,IN8-796-5250,Ewallet
CA-2018-107986,13/12/2018,4.761904762,MW-18220,Mitch Webber,Consumer,India,Perambalur,Tamil Nadu,98103,West,OFF-ST-10001325,Food Grains,Dals and Pulses,1719,0.24,618.84,IN3-196-2135,Cash
CA-2018-104927,22/12/2018,4.761904762,AG-10330,Alex Grayson,Consumer,India,Theni,Tamil Nadu,77095,West,OFF-PA-10000019,Oil and Masala,Spices,916,0.25,219.84,IN8-325-4426,Cash
CA-2018-104927,22/12/2018,4.761904762,AG-10330,Alex Grayson,Consumer,India,Bodi,Tamil Nadu,77095,West,OFF-BI-10003429,Oil and Masala,Masalas,2231,0.13,624.68,IN4-498-5257,Credit card
CA-2018-104927,22/12/2018,4.761904762,AG-10330,Alex Grayson,Consumer,India,Vellore,Tamil Nadu,77095,West,OFF-PA-10000176,Snacks,Chocolates,2416,0.31,507.36,IN5-804-9313,Ewallet
CA-2018-113453,21/10/2018,4.761904762,CM-12160,Charles McCrossin,Consumer,India,Tenkasi,Tamil Nadu,19143,West,TEC-PH-10004165,Bakery,Breads and Buns,1700,0.23,629,IN9-851-1602,Credit card
CA-2018-113453,21/10/2018,4.761904762,CM-12160,Charles McCrossin,Consumer,India,Namakkal,Tamil Nadu,19143,West,OFF-ST-10000352,"Eggs, Meat and Fish",Chicken,1681,0.28,420.25,IN0-008-7265,Cash
CA-2016-149909,13/11/2016,4.761904762,RA-19915,Russell Applegate,Consumer,India,Ramanadhapuram,Tamil Nadu,47201,West,OFF-PA-10000726,Bakery,Cakes,1544,0.2,602.16,IN7-837-4291,Cash
CA-2016-149909,13/11/2016,4.761904762,RA-19915,Russell Applegate,Consumer,India,Cumbum,Tamil Nadu,47201,West,TEC-PH-10001536,Oil and Masala,Edible Oil and Ghee,947,0.11,255.69,IN1-904-9995,Ewallet
CA-2016-149909,13/11/2016,4.761904762,RA-19915,Russell Applegate,Consumer,India,Pudukottai,Tamil Nadu,47201,West,OFF-PA-10001790,"Eggs, Meat and Fish",Mutton,1350,0.17,486,IN0-202-6422,Credit card
CA-2016-146675,16/4/2016,4.761904762,SB-20185,Sarah Brown,Consumer,India,Virudhunagar,Tamil Nadu,60201,West,TEC-CO-10001766,"Eggs, Meat and Fish",Chicken,504,0.18,171.36,IN5-604-1149,Ewallet
CA-2016-146675,16/4/2016,4.761904762,SB-20185,Sarah Brown,Consumer,India,Tenkasi,Tamil Nadu,60201,West,TEC-AC-10004396,Snacks,Chocolates,2198,0.13,945.14,IN5-681-9402,Ewallet
CA-2017-118332,16/12/2017,4.761904762,PK-19075,Pete Kriz,Consumer,India,Nagercoil,Tamil Nadu,92307,West,FUR-CH-10001708,Oil and Masala,Masalas,1902,0.19,798.84,IN3-195-4858,Ewallet
CA-2017-133669,21/10/2017,4.761904762,SV-20935,Susan Vittorini,Consumer,India,Ooty,Tamil Nadu,43229,West,TEC-PH-10001305,Fruits and Veggies,Organic Fruits,1138,0.11,386.92,IN1-225-0593,Cash
CA-2018-145660,1/12/2018,4.761904762,MG-17650,Matthew Grinstein,Cosumer,India,Tenkasi,Tamil Nadu,43302,West,FUR-FU-10002885,Snacks,Chocolates,1943,0.24,408.03,IN3-374-5678,Credit card
CA-2017-133697,20/10/2017,4.761904762,CM-12445,Chuck Magee,Consumer,India,Madurai,Tamil Nadu,77095,West,OFF-PA-10000726,Beverages,Soft Drinks,801,0.12,184.23,IN8-002-7346,Cash
CA-2017-133697,20/10/2017,4.761904762,CM-12445,Chuck Magee,Consumer,India,Tirunelveli,Tamil Nadu,77095,West,OFF-FA-10003112,Beverages,Health Drinks,734,0.32,58.72,IN3-598-7435,Credit card
CA-2017-133697,20/10/2017,4.761904762,CM-12445,Chuck Magee,Consumer,India,Namakkal,Tamil Nadu,77095,West,FUR-CH-10002372,Snacks,Cookies,2168,0.21,498.64,IN2-016-2819,Credit card
CA-2018-148138,29/9/2018,4.761904762,ME-18010,Michelle Ellison,Cosumer,India,Tenkasi,Tamil Nadu,43302,West,OFF-ST-10000563,Fruits and Veggies,Organic Vegetables,880,0.35,308,IN6-855-5121,Ewallet
CA-2018-119809,18/8/2018,4.761904762,YS-21880,Yana Sorensen,Cosumer,India,Perambalur,Tamil Nadu,98103,West,OFF-BI-10003925,Bakery,Biscuits,2259,0.32,451.8,IN8-805-1014,Ewallet
CA-2018-119809,18/8/2018,4.761904762,YS-21880,Yana Sorensen,Cosumer,India,Theni,Tamil Nadu,98103,West,OFF-ST-10003306,Fruits and Veggies,Fresh Fruits,1802,0.16,90.1,IN0-566-7683,Ewallet
CA-2018-119809,18/8/2018,4.761904762,YS-21880,Yana Sorensen,Cosumer,India,Theni,Tamil Nadu,98103,West,FUR-FU-10001475,Food Grains,Organic Staples,1074,0.16,375.9,IN5-854-7693,Credit card
CA-2018-149944,12/11/2018,4.761904762,MB-17305,Maria Bertelson,Consumer,India,Theni,Tamil Nadu,98632,West,OFF-FA-10003495,Snacks,Chocolates,1405,0.25,477.7,IN6-480-0783,Credit card
CA-2018-149944,12/11/2018,4.761904762,MB-17305,Maria Bertelson,Consumer,India,Cumbum,Tamil Nadu,98632,West,OFF-AP-10004708,"Eggs, Meat and Fish",Mutton,1568,0.15,329.28,IN5-112-9416,Cash
CA-2015-128538,11/10/2015,4.761904762,AS-10240,Alan Shonely,Consumer,India,Bodi,Tamil Nadu,90278,West,OFF-EN-10001219,Bakery,Breads and Buns,1759,0.24,545.29,IN6-044-9925,Ewallet
CA-2016-161711,28/11/2016,4.761904762,MC-17425,Mark Cousins,Cosumer,India,Dharmapuri,Tamil Nadu,10035,West,FUR-FU-10000087,Bakery,Cakes,2387,0.22,644.49,IN5-468-2022,Ewallet
CA-2016-161711,28/11/2016,4.761904762,MC-17425,Mark Cousins,Cosumer,India,Bodi,Tamil Nadu,10035,West,OFF-EN-10001539,Beverages,Health Drinks,2290,0.14,801.5,IN4-874-6228,Cash
US-2016-129553,27/7/2016,4.761904762,PG-18820,Patrick Gardner,Consumer,India,Bodi,Tamil Nadu,40214,West,TEC-PH-10004897,Snacks,Cookies,786,0.1,86.46,IN7-679-6018,Ewallet
CA-2017-160220,20/10/2017,4.761904762,JS-16030,Joy Smith,Consumer,India,Salem,Tamil Nadu,48183,West,TEC-PH-10001300,"Eggs, Meat and Fish",Fish,1225,0.1,196,IN3-529-2110,Cash
CA-2017-160220,20/10/2017,4.761904762,JS-16030,Joy Smith,Consumer,India,Madurai,Tamil Nadu,48183,West,TEC-PH-10001557,"Eggs, Meat and Fish",Mutton,1918,0.19,863.1,IN5-324-7850,Ewallet
CA-2017-160220,20/10/2017,4.761904762,JS-16030,Joy Smith,Consumer,India,Kanyakumari,Tamil Nadu,48183,West,OFF-ST-10000617,Food Grains,Dals and Pulses,2490,0.14,697.2,IN2-491-1624,Ewallet
US-2018-157224,14/9/2018,4.761904762,JB-16000,Joy Bell-,Consumer,India,Namakkal,Tamil Nadu,90045,West,OFF-LA-10000121,Snacks,Cookies,1754,0.22,157.86,IN0-153-0465,Ewallet
CA-2018-140627,23/12/2018,4.761904762,DK-12985,Darren Koutras,Consumer,India,Virudhunagar,Tamil Nadu,37075,West,FUR-FU-10000087,Snacks,Chocolates,1518,0.17,667.92,IN5-835-9437,Credit card
CA-2018-140627,23/12/2018,4.761904762,DK-12985,Darren Koutras,Consumer,India,Krishnagiri,Tamil Nadu,37075,West,OFF-AR-10000422,Food Grains,Dals and Pulses,2036,0.15,875.48,IN1-686-5146,Ewallet
CA-2018-140627,23/12/2018,4.761904762,DK-12985,Darren Koutras,Consumer,India,Tenkasi,Tamil Nadu,37075,West,OFF-ST-10004123,Snacks,Cookies,2424,0.11,848.4,IN4-570-6853,Ewallet
CA-2016-133445,5/10/2016,4.761904762,JF-15490,Jeremy Farry,Consumer,India,Tirunelveli,Tamil Nadu,97206,West,FUR-BO-10003660,Snacks,Noodles,2439,0.32,999.99,IN8-669-2599,Cash
CA-2016-133445,5/10/2016,4.761904762,JF-15490,Jeremy Farry,Consumer,India,Dharmapuri,Tamil Nadu,97206,West,FUR-CH-10000422,Food Grains,Organic Staples,1937,0.34,464.88,IN4-866-4680,Ewallet
CA-2015-148782,2/11/2015,4.761904762,PO-18850,Patrick O'Brill,Consumer,India,Kanyakumari,Tamil Nadu,75061,West,TEC-PH-10002923,Oil and Masala,Spices,888,0.1,257.52,IN3-717-5142,Cash
CA-2017-148208,22/1/2017,4.761904762,BT-11530,Bradley Talbott,Cosumer,India,Viluppuram,Tamil Nadu,44105,West,TEC-PH-10004093,Bakery,Cakes,1476,0.22,501.84,IN7-026-6388,Credit card
CA-2017-148208,22/1/2017,4.761904762,BT-11530,Bradley Talbott,Cosumer,India,Theni,Tamil Nadu,44105,West,TEC-AC-10000171,Oil and Masala,Spices,2099,0.12,146.93,IN0-470-4860,Credit card
CA-2018-127656,11/7/2018,4.761904762,NW-18400,Natalie Webber,Consumer,India,Madurai,Tamil Nadu,50701,West,OFF-AR-10001166,Bakery,Breads and Buns,1245,0.27,311.25,IN4-752-1691,Cash
US-2018-142188,11/9/2018,4.761904762,JF-15415,Jennifer Ferguson,Consumer,India,Kanyakumari,Tamil Nadu,98105,West,FUR-CH-10003199,Food Grains,Rice,795,0.15,87.45,IN8-251-8481,Cash
US-2018-142188,11/9/2018,4.761904762,JF-15415,Jennifer Ferguson,Consumer,India,Cumbum,Tamil Nadu,98105,West,OFF-PA-10002005,Oil and Masala,Masalas,2396,0.21,622.96,IN4-389-6976,Cash
US-2018-142188,11/9/2018,4.761904762,JF-15415,Jennifer Ferguson,Consumer,India,Tenkasi,Tamil Nadu,98105,West,OFF-PA-10004101,"Eggs, Meat and Fish",Eggs,2266,0.15,929.06,IN4-690-1848,Credit card
US-2018-142188,11/9/2018,4.761904762,JF-15415,Jennifer Ferguson,Consumer,India,Chennai,Tamil Nadu,98105,Central,OFF-BI-10004600,Oil and Masala,Spices,574,0.1,109.06,IN5-008-0120,Cash
US-2018-142188,11/9/2018,4.761904762,JF-15415,Jennifer Ferguson,Consumer,India,Viluppuram,Tamil Nadu,98105,Central,TEC-PH-10000127,Beverages,Soft Drinks,830,0.24,149.4,IN2-321-8641,Ewallet
CA-2017-144400,23/2/2017,4.761904762,AC-10420,Alyssa Crouse,Cosumer,India,Dindigul,Tamil Nadu,19120,Central,OFF-EN-10004386,Food Grains,Dals and Pulses,2328,0.31,628.56,IN5-045-2426,Credit card
US-2017-155180,22/1/2017,4.761904762,TB-21280,Toby Braunhardt,Consumer,India,Madurai,Tamil Nadu,10009,Central,OFF-BI-10004506,Beverages,Soft Drinks,666,0.29,133.2,IN6-577-4959,Ewallet
CA-2016-134075,12/12/2016,4.761904762,HA-14905,Helen Abelman,Consumer,India,Coimbatore,Tamil Nadu,95123,Central,FUR-FU-10004597,Snacks,Noodles,713,0.24,292.33,IN4-140-3350,Ewallet
CA-2016-134075,12/12/2016,4.761904762,HA-14905,Helen Abelman,Consumer,India,Krishnagiri,Tamil Nadu,95123,Central,OFF-ST-10001496,Fruits and Veggies,Organic Vegetables,1708,0.25,427,IN7-527-3661,Credit card
US-2017-131912,29/10/2017,4.761904762,LH-17155,Logan Haushalter,Consumer,India,Dharmapuri,Tamil Nadu,90008,Central,OFF-BI-10004236,Bakery,Biscuits,593,0.29,207.55,IN4-720-9121,Credit card
CA-2018-141572,28/5/2018,4.761904762,LO-17170,Lori Olson,Cosumer,India,Madurai,Tamil Nadu,3301,Central,FUR-FU-10001185,Beverages,Health Drinks,1487,0.22,282.53,IN9-599-6666,Ewallet
CA-2015-134621,21/12/2015,4.761904762,DP-13390,Dennis Pardue,Cosumer,India,Bodi,Tamil Nadu,38401,Central,OFF-BI-10000977,Snacks,Cookies,841,0.1,201.84,IN1-641-4955,Ewallet
CA-2017-165561,24/11/2017,4.761904762,CR-12580,Clay Rozendal,Cosumer,India,Namakkal,Tamil Nadu,98006,Central,OFF-SU-10004782,Fruits and Veggies,Fresh Fruits,1874,0.2,468.5,IN8-505-8228,Credit card
CA-2016-112305,20/11/2016,4.761904762,KB-16405,Katrina Bavinger,Cosumer,India,Perambalur,Tamil Nadu,98105,Central,OFF-AR-10002067,Oil and Masala,Spices,577,0.33,57.7,IN7-798-7234,Ewallet
CA-2016-112305,20/11/2016,4.761904762,KB-16405,Katrina Bavinger,Cosumer,India,Chennai,Tamil Nadu,98105,Central,FUR-FU-10002364,Beverages,Health Drinks,1046,0.23,83.68,IN1-517-9234,Credit card
CA-2016-112305,20/11/2016,4.761904762,KB-16405,Katrina Bavinger,Cosumer,India,Chennai,Tamil Nadu,98105,Central,TEC-AC-10002018,Fruits and Veggies,Fresh Vegetables,1328,0.35,517.92,IN8-539-8561,Cash
CA-2018-121580,29/5/2018,4.761904762,ML-17410,Maris LaWare,Consumer,India,Chennai,Tamil Nadu,47201,Central,OFF-BI-10000632,Food Grains,Organic Staples,1399,0.13,251.82,IN5-848-1107,Credit card
CA-2018-121580,29/5/2018,4.761904762,ML-17410,Maris LaWare,Consumer,India,Kanyakumari,Tamil Nadu,47201,Central,FUR-FU-10003981,Beverages,Soft Drinks,2351,0.22,423.18,IN3-807-8947,Credit card
CA-2018-121580,29/5/2018,4.761904762,ML-17410,Maris LaWare,Consumer,India,Cumbum,Tamil Nadu,47201,Central,OFF-AP-10001564,Bakery,Cakes,2298,0.15,1034.1,IN7-020-6915,Ewallet
CA-2018-121580,29/5/2018,4.761904762,ML-17410,Maris LaWare,Consumer,India,Krishnagiri,Tamil Nadu,47201,Central,OFF-PA-10004082,Fruits and Veggies,Fresh Vegetables,976,0.28,146.4,IN4-829-8995,Cash
CA-2015-101147,2/12/2015,4.761904762,MC-17575,Matt Collins,Consumer,India,Tirunelveli,Tamil Nadu,60623,Central,OFF-AP-10004249,Fruits and Veggies,Organic Vegetables,795,0.28,286.2,IN1-669-5599,Credit card
CA-2015-165806,7/4/2015,4.761904762,VM-21685,Valerie Mitchum,Cosumer,India,Vellore,Tamil Nadu,30062,Central,OFF-PA-10003441,Beverages,Soft Drinks,1565,0.19,203.45,IN3-402-3940,Credit card
CA-2015-165806,7/4/2015,4.761904762,VM-21685,Valerie Mitchum,Cosumer,India,Karur,Tamil Nadu,30062,Central,TEC-PH-10004922,Food Grains,Atta and Flour,1371,0.33,233.07,IN4-779-5866,Credit card
CA-2016-151624,8/9/2016,4.761904762,VW-21775,Victoria Wilson,Cosumer,India,Kanyakumari,Tamil Nadu,36116,Central,FUR-FU-10001731,Food Grains,Rice,2152,0.17,451.92,IN2-450-0970,Credit card
CA-2018-139444,9/9/2018,4.761904762,GK-14620,Grace Kelly,Cosumer,India,Salem,Tamil Nadu,75023,Central,OFF-LA-10000134,Beverages,Health Drinks,1480,0.35,370,IN2-412-3241,Credit card
CA-2016-133977,6/9/2016,4.761904762,AT-10435,Alyssa Tate,Cosumer,India,Nagercoil,Tamil Nadu,33319,Central,OFF-BI-10003166,Fruits and Veggies,Organic Vegetables,944,0.19,84.96,IN9-351-8509,Cash
CA-2018-141425,2/11/2018,4.761904762,AR-10825,Anthony Rawles,Cosumer,India,Tirunelveli,Tamil Nadu,43229,Central,OFF-SU-10000646,"Eggs, Meat and Fish",Eggs,1976,0.2,592.8,IN5-003-2771,Cash
CA-2016-133536,28/3/2016,4.761904762,JH-15820,John Huston,Consumer,India,Viluppuram,Tamil Nadu,10009,Central,OFF-EN-10004459,Food Grains,Dals and Pulses,1576,0.26,189.12,IN4-225-3999,Ewallet
CA-2016-150441,13/8/2016,4.761904762,RA-19285,Ralph Arnett,Consumer,India,Ooty,Tamil Nadu,47374,Central,OFF-BI-10003529,Snacks,Noodles,1811,0.22,235.43,IN4-064-9960,Ewallet
CA-2016-162607,12/5/2016,4.761904762,RO-19780,Rose O'Brian,Consumer,India,Cumbum,Tamil Nadu,98115,Central,OFF-BI-10002949,Food Grains,Rice,1721,0.3,86.05,IN8-879-0862,Cash
CA-2018-103506,23/7/2018,4.761904762,LR-17035,Lisa Ryan,Cosumer,India,Salem,Tamil Nadu,11561,Central,OFF-LA-10001158,Oil and Masala,Spices,796,0.22,71.64,IN8-516-6122,Cash
CA-2017-132479,24/9/2017,4.761904762,MK-17905,Michael Kennedy,Cosumer,India,Vellore,Tamil Nadu,61107,Central,OFF-BI-10004584,Food Grains,Atta and Flour,771,0.32,107.94,IN3-135-7662,Credit card
CA-2018-160724,5/5/2018,4.761904762,YS-21880,Yana Sorensen,Cosumer,India,Nagercoil,Tamil Nadu,31907,Central,OFF-BI-10004965,Snacks,Chocolates,2349,0.32,234.9,IN8-582-9602,Cash
US-2017-115952,6/10/2017,4.761904762,JH-15910,Jonathan Howell,Consumer,India,Vellore,Tamil Nadu,74133,Central,OFF-BI-10004654,Fruits and Veggies,Organic Vegetables,565,0.35,113,IN9-956-6104,Cash
CA-2015-146731,3/11/2015,4.761904762,AT-10735,Annie Thurman,Consumer,India,Bodi,Tamil Nadu,37211,Central,OFF-PA-10000141,Fruits and Veggies,Fresh Fruits,1411,0.28,352.75,IN8-338-9858,Credit card
CA-2015-146731,3/11/2015,4.761904762,AT-10735,Annie Thurman,Consumer,India,Dharmapuri,Tamil Nadu,37211,Central,OFF-PA-10001019,"Eggs, Meat and Fish",Mutton,1879,0.2,206.69,IN6-096-8112,Cash
CA-2016-115392,1/10/2016,4.761904762,RM-19675,Robert Marley,Cosumer,India,Vellore,Tamil Nadu,2138,Central,TEC-PH-10002496,Bakery,Biscuits,2427,0.25,995.07,IN3-763-5086,Credit card
CA-2016-115392,1/10/2016,4.761904762,RM-19675,Robert Marley,Cosumer,India,Virudhunagar,Tamil Nadu,2138,Central,OFF-BI-10000829,Snacks,Noodles,761,0.21,114.15,IN3-852-8831,Cash
CA-2018-102379,2/12/2018,4.761904762,BB-11545,Brenda Bowman,Cosumer,India,Virudhunagar,Tamil Nadu,94601,Central,TEC-PH-10001448,Food Grains,Organic Staples,2012,0.19,442.64,IN2-901-3309,Cash
CA-2018-102379,2/12/2018,4.761904762,BB-11545,Brenda Bowman,Cosumer,India,Chennai,Tamil Nadu,94601,Central,FUR-CH-10004983,Oil and Masala,Masalas,2422,0.35,484.4,IN3-391-5813,Credit card
CA-2018-102379,2/12/2018,4.761904762,BB-11545,Brenda Bowman,Cosumer,India,Kanyakumari,Tamil Nadu,94601,Central,OFF-AR-10004022,Bakery,Biscuits,1937,0.24,406.77,IN5-166-5411,Credit card
CA-2018-149706,11/12/2018,4.761904762,AS-10285,Alejandro Savely,Cosumer,India,Salem,Tamil Nadu,60067,Central,TEC-AC-10001284,Oil and Masala,Masalas,2426,0.21,703.54,IN3-503-7328,Credit card
US-2017-139087,17/7/2017,4.761904762,DK-13375,Dennis Kane,Consumer,India,Chennai,Tamil Nadu,98105,Central,FUR-FU-10001847,Fruits and Veggies,Organic Vegetables,671,0.23,187.88,IN6-515-3200,Cash
US-2017-139087,17/7/2017,4.761904762,DK-13375,Dennis Kane,Consumer,India,Salem,Tamil Nadu,98105,Central,TEC-AC-10004595,"Eggs, Meat and Fish",Fish,2045,0.35,797.55,IN0-333-5137,Ewallet
US-2017-139087,17/7/2017,4.761904762,DK-13375,Dennis Kane,Consumer,India,Krishnagiri,Tamil Nadu,98105,Central,FUR-FU-10004164,Fruits and Veggies,Fresh Vegetables,1358,0.25,298.76,IN3-440-4734,Cash
US-2017-139087,17/7/2017,4.761904762,DK-13375,Dennis Kane,Consumer,India,Virudhunagar,Tamil Nadu,98105,Central,OFF-LA-10001074,Fruits and Veggies,Fresh Vegetables,2378,0.3,570.72,IN9-634-5120,Ewallet
US-2017-139087,17/7/2017,4.761904762,DK-13375,Dennis Kane,Consumer,India,Tenkasi,Tamil Nadu,98105,Central,OFF-ST-10000604,"Eggs, Meat and Fish",Fish,1120,0.17,291.2,IN6-283-7951,Cash
US-2017-139087,17/7/2017,4.761904762,DK-13375,Dennis Kane,Consumer,India,Theni,Tamil Nadu,98105,Central,TEC-PH-10000148,Snacks,Chocolates,1141,0.34,68.46,IN7-833-9902,Credit card
US-2017-139087,17/7/2017,4.761904762,DK-13375,Dennis Kane,Consumer,India,Nagercoil,Tamil Nadu,98105,Central,OFF-BI-10000042,Oil and Masala,Masalas,2143,0.33,385.74,IN8-710-8683,Cash
CA-2018-152226,12/5/2018,4.761904762,JH-15910,Jonathan Howell,Consumer,India,Virudhunagar,Tamil Nadu,45231,Central,OFF-LA-10000443,Snacks,Chocolates,2080,0.35,540.8,IN3-462-5274,Cash
CA-2016-116484,20/11/2016,4.761904762,JK-15205,Jamie Kunitz,Consumer,India,Theni,Tamil Nadu,43302,Central,FUR-FU-10002874,Fruits and Veggies,Organic Fruits,2063,0.18,433.23,IN5-514-3550,Credit card
CA-2016-116484,20/11/2016,4.761904762,JK-15205,Jamie Kunitz,Consumer,India,Perambalur,Tamil Nadu,43302,Central,OFF-ST-10003994,"Eggs, Meat and Fish",Mutton,1605,0.17,593.85,IN8-034-2363,Credit card
CA-2017-100944,24/9/2017,4.761904762,EH-13765,Edward Hooks,Cosumer,India,Dindigul,Tamil Nadu,90049,Central,OFF-EN-10001453,"Eggs, Meat and Fish",Chicken,1563,0.21,406.38,IN6-621-1520,Ewallet
CA-2017-100944,24/9/2017,4.761904762,EH-13765,Edward Hooks,Cosumer,India,Cumbum,Tamil Nadu,90049,Central,FUR-CH-10000988,Beverages,Soft Drinks,694,0.19,76.34,IN8-014-3061,Ewallet
CA-2017-125080,21/10/2017,4.761904762,VW-21775,Victoria Wilson,Cosumer,India,Vellore,Tamil Nadu,44107,Central,FUR-TA-10003238,Oil and Masala,Edible Oil and Ghee,2156,0.32,776.16,IN1-570-3491,Ewallet
CA-2017-121020,24/10/2017,4.761904762,CG-12040,Catherine Glotzbach,Cosumer,India,Trichy,Tamil Nadu,37087,Central,TEC-PH-10001061,Oil and Masala,Edible Oil and Ghee,1382,0.27,538.98,IN1-992-9114,Cash
CA-2015-100090,8/7/2015,4.761904762,EB-13705,Ed Braxton,Cosumer,India,Bodi,Tamil Nadu,94122,Central,FUR-TA-10003715,Oil and Masala,Masalas,1700,0.11,204,IN2-704-9050,Cash
CA-2015-100090,8/7/2015,4.761904762,EB-13705,Ed Braxton,Cosumer,India,Salem,Tamil Nadu,94122,East,OFF-BI-10001597,"Eggs, Meat and Fish",Mutton,1104,0.28,132.48,IN0-439-8443,Ewallet
US-2016-139675,13/3/2016,4.761904762,NF-18595,Nicole Fjeld,Cosumer,India,Tenkasi,Tamil Nadu,95928,East,FUR-CH-10004063,"Eggs, Meat and Fish",Mutton,793,0.34,142.74,IN6-021-6677,Cash
US-2016-139675,13/3/2016,4.761904762,NF-18595,Nicole Fjeld,Cosumer,India,Namakkal,Tamil Nadu,95928,East,FUR-FU-10001979,"Eggs, Meat and Fish",Eggs,2400,0.32,360,IN0-383-8755,Credit card
CA-2018-143756,2/12/2018,4.761904762,ME-17725,Max Engle,Consumer,India,Cumbum,Tamil Nadu,24153,East,FUR-CH-10001854,Oil and Masala,Masalas,1683,0.25,319.77,IN2-160-7413,Ewallet
CA-2016-151253,22/4/2016,4.761904762,AZ-10750,Annie Zypern,Consumer,India,Perambalur,Tamil Nadu,90008,East,TEC-PH-10002923,Snacks,Cookies,1692,0.26,541.44,IN8-505-1504,Cash
CA-2016-151253,22/4/2016,4.761904762,AZ-10750,Annie Zypern,Consumer,India,Kanyakumari,Tamil Nadu,90008,East,OFF-AR-10004691,Oil and Masala,Masalas,1726,0.22,189.86,IN0-197-4721,Ewallet
CA-2015-141152,16/9/2015,4.761904762,RF-19345,Randy Ferguson,Cosumer,India,Kanyakumari,Tamil Nadu,10024,East,OFF-BI-10002931,Oil and Masala,Masalas,604,0.1,72.48,IN0-931-2121,Cash
